,,,,,,,,,,
ただ君だけを、守りたいと願う　6章　スクリプト,,,,,,,,,,
No,キャラクター名,日本語,英語,中国語,LR,表情,type,補足コメント,,背景画像名
74,,ーーロクシーの故郷について,,,,,none,場面切り替え/背景切り替え,13,049_loxy_town
76,orend,やっとついた...。あぁ？腹減ったか、イーラ。お前も災難だったな。ここ１ヶ月くらい、俺の魔素しか食ってねぇもんな。,,,L,normal,talk,※血まみれ？とか,57,
76,orend,りゃ腹減るわな。はっはっは。さーてと、どーやって入るかなぁ。魔族は街に入れねぇしなぁ...。,,,L,normal,talk,※血まみれ？とか,46,
76,orend,あー..ちょっとまてよー..人型ってまだあったかなぁ...。あ...。ははは、あったあった。こんなのがあったなぁ..。,,,L,normal,talk,※血まみれ？とか,59,
76,orend,なぁ、イーラ、これみえるかー？俺が大切な人に見せた誕生日プレゼントさ。あんときゃほんとに楽しかったなぁ...。,,,L,normal,talk,※血まみれ？とか,55,
76,orend,で、今生きてるのはこの人だけさ。ははは...他はみんな俺が殺しちまった...,,,L,normal,talk,※血まみれ？とか,38,
76,orend,さて、男の俺はこいつを使うさ。ちょっと気が進まねぇけどな...よっと...んじゃ、最後の仕上げさ。,,,L,normal,talk,※血まみれ？とか,49,
77,shandy,（遠くから）ちょっとー！ねぇー！ここで誰か倒れてるんだけどー！...ねぇあなた大丈夫ー？,,,R,confuse,talk,,44,
78,orend,さて、捕まって記憶を引っ張られちまわないように、まずは...俺の頭を...あと、１時間かな。,,,L,normal,talk,※血まみれ？とか,46,
78,orend,記憶よ消えろっと....おー。どんどん消えてくなーはっはっはー。,,,L,normal,talk,※血まみれ？とか,32,
78,orend,と、俺の大切な魔素ちゃんよ全員、イーラを呪いから守ってくれ。,,,L,normal,talk,※血まみれ？とか,30,
78,orend,その呪いが消えるまで、ずっとな。よっと...ふー...。うっ、くらっときた...すっからかんだなぁー...。,,,L,normal,talk,※血まみれ？とか,54,
78,orend,さて...んじゃ、急いでロクシーの家にいかねぇと...。,,,L,normal,talk,※血まみれ？とか,28,
79,shandy,（少し近くなって）ねぇ、ねぇ！大丈夫ー！？おーい、おーい。,,,R,confuse,talk,,29,
80,orend,おー...消える消える。ばあさんにはイーラも手紙も渡したし、これで...あれ？誰だっけ？,,,L,smile,talk,※血まみれ？とか,44,
80,orend,俺、誰から頼まれてたんだっけ...？手紙...あれ？何持ってきたんだっけ、あー、わっかんねー...あっはっは...。,,,L,smile,talk,※血まみれ？とか,58,
81,shandy,ねぇ、あなた、大丈夫？,,,R,confuse,talk,,11,
82,orend,・・・あ？,,,L,normal,talk,※血まみれ？とか,5,
83,shandy,あ、よかったー...。目が覚めたのね。,,,R,confuse,talk,,19,
84,orend,・・・サラ？,,,L,normal,talk,※血まみれ？とか,6,
85,shandy,ん？私は、シャンディよ。あなたは？,,,R,confuse,talk,,17,
